id,gender,age,hypertension,heart_disease,ever_married,work_type,Residence_type,avg_glucose_level,bmi,smoking_status,Country,dob,full_name,ssn
70162,Male,9,0,0,No,children,Rural,89.34,24.2,,US,2010-06-19,Mary Keen,669337161
35895,Male,63,0,0,Yes,Private,Urban,197.35,35.8,never smoked,US,1955-12-31,Susanne Sydnor,829539899
3034,Male,63,0,0,Yes,Self-employed,Urban,100.54,25,,US,1956-08-09,Concepcion Baker,768631181
7457,Female,40,0,0,Yes,Private,Urban,81.96,25.5,never smoked,US,1979-06-11,Fernando Huff,050856611
6519,Male,68,0,1,Yes,Self-employed,Urban,88.57,32.2,formerly smoked,US,1951-03-30,Erin Anthony,533288476
50665,Male,4,0,0,No,children,Urban,134.14,15,,US,2014-10-25,Carol Mendibles,375569474
29883,Female,23,0,0,No,Private,Urban,82.13,26.1,,US,1995-12-13,Paul Smith,937160445
23421,Male,60,0,0,Yes,Private,Urban,80.64,29.5,formerly smoked,US,1958-11-04,William Nitcher,976605276
14694,Female,46,0,0,Yes,Govt_job,Rural,108.64,25.4,formerly smoked,US,1973-08-08,Estella Sierra,468991819
20286,Female,53,0,0,Yes,Private,Urban,106.49,24.9,formerly smoked,US,1966-04-19,James Bennett,413616061
7228,Female,37,0,0,Yes,Private,Urban,90.97,27.9,never smoked,US,1982-06-29,Michael Block,445565290
59041,Female,49,0,0,Yes,Private,Urban,63.32,21.9,,US,1970-09-18,Graig Connors,281866882
41549,Male,45,0,0,Yes,Private,Rural,80.12,33,formerly smoked,US,1974-02-27,Donald Nystrom,216999745
65691,Female,48,0,0,Yes,Govt_job,Rural,73.78,27.2,never smoked,US,1971-07-11,Brittany Johnson,269002298
72038,Male,17,0,0,No,Private,Urban,71.66,16.3,,US,2002-05-29,Rosalie Sanabria,728941012
56279,Male,66,0,0,Yes,Self-employed,Urban,189.87,28.9,never smoked,US,1953-03-28,Sandra Lucas,598311529
38332,Male,52,0,0,Yes,Self-employed,Urban,98.41,35.8,smokes,US,1967-04-25,Jessica Peel,984681224
45232,Female,43,0,0,Yes,Private,Rural,56.89,35.8,smokes,US,1976-04-26,Luz Linch,480682446
32068,Female,55,0,0,Yes,Private,Rural,103.73,21.2,never smoked,US,1964-05-15,Mia Chaffee,432810051
41083,Male,59,0,0,Yes,Self-employed,Rural,82.6,29.8,never smoked,US,1960-04-16,Mellie Silvas,618655977
11600,Male,26,0,0,No,Private,Rural,88.4,23.1,never smoked,US,1993-02-11,Kristina Johnson,713716116
41040,Male,79,0,0,Yes,Private,Urban,75.1,26.5,never smoked,US,1940-03-17,Jaquelyn Wilcox,028059966
28776,Female,31,0,0,Yes,Self-employed,Urban,97.16,51.7,never smoked,US,1988-01-26,Arthur Vera,863824242
49228,Male,33,0,0,Yes,Private,Rural,117.83,44.5,never smoked,US,1986-01-13,Robert Martin,881785077
54968,Male,1,0,0,No,children,Rural,78.04,18.9,,US,2018-07-09,Claudia Carr,997694279
30067,Male,79,0,1,No,Private,Rural,118.11,30.4,never smoked,US,1940-01-10,Stefan Smith,991067685
63328,Male,34,0,0,No,Private,Rural,110.23,45.3,,US,1984-11-20,Deann Quintana,281185749
2420,Male,15,0,0,No,Private,Urban,94.28,22.8,,US,2004-08-02,Jeffrey Jacobs,471906594
51573,Female,16,0,0,No,Private,Rural,73.29,24.2,never smoked,US,2002-12-25,Vicki Sherry,776046333
11695,Male,67,0,0,Yes,Private,Urban,69,26,formerly smoked,US,1952-01-11,Peter James,631337710
45226,Male,45,0,0,Yes,Govt_job,Urban,80.69,27.7,formerly smoked,US,1973-11-24,James Waszkiewicz,664853214
69914,Female,57,0,0,Yes,Private,Urban,88.35,22.4,never smoked,US,1961-10-27,Demetrius Horst,876999084
40765,Female,64,1,0,Yes,Govt_job,Urban,87.51,35.1,never smoked,US,1955-10-07,Barbara Minner,575956387
18545,Female,40,0,0,Yes,Private,Rural,65.72,26.1,,US,1978-12-04,Carl Hitzeman,878951087
29684,Female,59,0,0,Yes,Private,Rural,68.06,25.8,formerly smoked,US,1959-12-13,Deborah Padgett,848793687
58708,Female,10,0,0,No,children,Urban,191.65,25.6,,US,2009-09-24,Delilah Benberry,019730045
3880,Male,40,0,0,Yes,Private,Rural,77.75,27.7,never smoked,US,1978-11-03,Henry Schultz,989276806
36279,Female,23,0,0,No,Private,Rural,136.37,30.8,,US,1996-08-15,Ann Burke,484264534
50026,Male,28,0,0,Yes,Govt_job,Urban,113.44,25.6,smokes,US,1991-07-16,Tony Campos,350898977
6460,Male,50,0,1,Yes,Private,Rural,69.48,30.4,never smoked,US,1968-12-24,Ruth Waiters,440047291
28156,Male,46,0,0,No,Private,Urban,68.37,29.5,,US,1973-06-24,Gene Jencks,828396396
46884,Male,23,0,0,No,Never_worked,Urban,83.53,31.5,,US,1996-02-16,Mary Neville,437474805
46028,Male,0.64,0,0,No,children,Rural,135.95,20.6,,US,2019-08-25,Lorie Volker,168325623
13618,Female,26,0,0,Yes,Govt_job,Urban,112.26,27.1,formerly smoked,US,1993-04-12,Nicole Allred,543159718
37178,Female,36,0,0,Yes,Private,Rural,222.73,46.7,never smoked,US,1983-08-18,Willie Robertson,184895076
64372,Female,14,0,0,No,Private,Rural,92.2,29.3,,US,2005-04-20,Richard Ellingham,170591722
17512,Female,74,1,0,Yes,Private,Urban,74.37,34.2,never smoked,US,1945-01-19,Luis Blanche,900326509
3572,Female,69,0,0,Yes,Self-employed,Urban,88.98,30.4,never smoked,US,1950-09-27,Claire Riggleman,986321086
49754,Male,37,0,0,Yes,Private,Urban,99.32,40.8,formerly smoked,US,1981-10-27,Ronald Herman,874840400
71096,Male,62,0,0,Yes,Private,Rural,69.24,27.2,formerly smoked,US,1957-07-22,Carrie Otto,819851853
71409,Male,8,0,0,No,children,Urban,95.61,24,,US,2011-06-09,Michael Doggett,275673118
44056,Male,51,0,0,Yes,Govt_job,Urban,55.26,26.5,formerly smoked,US,1967-12-01,Nellie Doyle,957941228
45649,Male,47,0,0,Yes,Private,Rural,110.2,34.8,never smoked,US,1971-12-27,Bernard Davis,430906791
56887,Female,3,0,0,No,children,Urban,121.42,15.6,,US,2016-09-12,Ryan Campbell,337687618
14279,Female,35,0,1,Yes,Private,Rural,83.81,34.1,never smoked,US,1983-12-11,Douglas Adams,855031182
21010,Female,76,1,0,Yes,Self-employed,Urban,87.55,36.6,never smoked,US,1943-03-01,Jeanette Roosa,396357535
30127,Female,21,0,0,No,Private,Urban,66.06,32.5,,US,1997-11-20,Laura Lynch,656251647
8344,Female,41,0,0,Yes,Private,Rural,187.41,25.4,smokes,US,1978-08-01,Richard Rodriguez,706219769
40130,Male,62,0,0,Yes,Self-employed,Urban,68.29,24.3,smokes,US,1957-05-20,Freddie Moore,455119176
52905,Female,71,1,0,Yes,Private,Rural,182,27.3,never smoked,US,1948-07-11,Carolyn Archibald,432333871
25522,Female,38,0,0,Yes,Private,Urban,243,52.1,formerly smoked,US,1981-02-14,Tyrone Hernandez,744382111
19848,Female,79,0,0,Yes,Self-employed,Urban,226.59,27.9,never smoked,US,1940-08-11,Thelma Talbott,829433592
50274,Male,77,0,0,Yes,Private,Rural,184.82,46.3,formerly smoked,US,1941-11-21,Charles Casey,137156538
36041,Female,33,0,0,Yes,Private,Urban,86.54,37,never smoked,US,1986-09-11,Alexander Murray,838531879
19402,Male,79,0,0,Yes,Self-employed,Rural,80.05,25.4,never smoked,US,1940-06-13,Reynaldo Garner,378467761
42389,Male,76,0,0,Yes,Self-employed,Rural,235.31,27.6,smokes,US,1943-08-04,Jessie Hill,486054071
8649,Male,26,0,0,Yes,Private,Rural,182.3,32.3,smokes,US,1993-02-27,Harvey Williams,492816690
33098,Female,4,0,0,No,children,Rural,112.86,15,,US,2015-03-19,Gerald Weinberg,810156585
45678,Female,53,0,0,Yes,Govt_job,Urban,232.4,28.1,never smoked,US,1965-11-06,Corrine Walker,784073967
37284,Male,39,0,0,Yes,Self-employed,Urban,77.06,23.5,smokes,US,1979-11-05,Gregory Hoffman,378029149
45447,Female,34,0,0,Yes,Self-employed,Rural,95.68,27.6,,US,1984-10-21,John Breland,015559781
64173,Male,15,0,0,No,Private,Rural,78.87,29.3,,US,2004-03-01,Rebecca Mckenzie,845002507
23820,Female,31,0,0,No,Private,Urban,80.46,32.9,never smoked,US,1988-06-24,Gloria Fowler,014983311
40102,Female,27,0,0,Yes,Private,Rural,119.88,46.1,smokes,US,1991-10-31,Robert Brown,160650269
40676,Female,67,0,0,Yes,Private,Urban,106.4,23.7,formerly smoked,US,1952-08-27,Vicky Newsom,435355341
7071,Female,29,0,0,Yes,Private,Rural,82.51,37.1,never smoked,US,1989-11-23,Lisa Broussard,251615205
44132,Female,47,0,0,Yes,Private,Rural,65.5,35.6,never smoked,US,1972-06-10,Sybil Greenup,062289266
19925,Female,35,0,0,Yes,Private,Rural,99.43,37.7,never smoked,US,1984-02-17,Kerri Hayes,794437226
10134,Male,36,0,0,Yes,Private,Urban,72.42,34.6,formerly smoked,US,1982-12-24,Florence Powell,496373767
60752,Female,59,0,0,Yes,Self-employed,Urban,119.98,25.8,never smoked,US,1959-12-08,Larry Bemis,655702615
428,Male,45,1,0,Yes,Govt_job,Urban,66.24,30.7,never smoked,US,1973-12-22,Margie Martin,651217009
62540,Female,37,0,0,Yes,Self-employed,Rural,153.41,24.1,never smoked,US,1981-12-12,June Brisson,322647521
69310,Female,58,0,0,Yes,Govt_job,Rural,91.02,26.5,never smoked,US,1961-01-24,Glen Manning,650497639
26681,Male,38,0,0,Yes,Self-employed,Urban,83.28,37.6,,US,1981-08-21,Patrick Diaz,810119485
48774,Female,34,0,0,No,Self-employed,Rural,88.39,29.8,never smoked,US,1985-03-10,Debra Figueroa,624284595
25331,Male,67,1,0,No,Self-employed,Urban,206.16,,formerly smoked,US,1952-04-16,David Reddy,655283020
66064,Male,45,0,0,Yes,Govt_job,Rural,104.77,37.4,never smoked,US,1974-07-22,Kim Isbell,932652797
52865,Male,15,0,0,No,Private,Urban,64.33,21.5,never smoked,US,2004-06-26,Michael Petry,465825240
30026,Male,34,0,0,Yes,Private,Urban,92.06,19.6,formerly smoked,US,1985-01-20,Michele Torres,912956972
28642,Female,28,0,0,Yes,Private,Urban,105.95,26.3,smokes,US,1991-04-26,Jules Welch,558920207
37690,Male,1.88,0,0,No,children,Rural,83.64,16.6,,US,2018-06-15,Michael Jenkins,366193941
14726,Female,36,0,0,Yes,Private,Rural,73.45,25.6,never smoked,US,1983-02-28,Doris Campbell,983628494
35936,Female,47,0,0,Yes,Private,Rural,103.79,24.2,never smoked,US,1972-06-09,Anna Pennell,879655080
41929,Male,6,0,0,No,children,Rural,95.89,15.7,,US,2013-07-18,Raul Tate,405966470
59860,Female,25,0,0,Yes,Govt_job,Rural,74.62,28.3,,US,1994-01-19,Kenneth Zastawny,325609918
39909,Female,59,0,0,Yes,Govt_job,Rural,79.91,28.8,formerly smoked,US,1959-10-23,Gregory Wright,671043392
40927,Male,44,0,0,No,Private,Urban,93.46,38.9,,US,1975-09-20,Dwight Crosby,951335312
21879,Male,60,1,0,Yes,Private,Urban,208.09,32.5,smokes,US,1959-01-10,Kathy Williams,992547531
65068,Male,63,0,1,Yes,Self-employed,Urban,60.29,25.2,smokes,US,1955-11-14,Curtis Dickson,959053211
46594,Female,46,0,0,Yes,Govt_job,Urban,75.24,22,smokes,US,1973-05-20,Spring Perrin,717025279
18834,Male,47,1,0,Yes,Private,Rural,209.41,39.6,smokes,US,1972-02-19,Rebecca Day,116908877
15377,Female,68,0,0,Yes,Govt_job,Urban,85.98,29.3,never smoked,US,1951-07-09,Keith Woods,555153814
33321,Female,21,0,0,No,Private,Urban,71.63,18.2,never smoked,US,1997-10-16,Michael Wright,543901790
40591,Male,67,0,0,Yes,Private,Rural,108.34,33.1,,US,1952-04-22,Esther Brown,677929134
1999,Female,18,0,0,No,Private,Rural,81.97,28.3,,US,2001-02-13,Ruth Quinlan,770377068
13067,Male,14,0,0,No,children,Urban,88.67,15.6,,US,2004-12-15,Joanna Mccool,513761232
53539,Female,50,0,0,Yes,Private,Urban,91.99,25.7,formerly smoked,US,1969-05-19,Carolyn Balch,733389064
41252,Female,3,0,0,No,children,Rural,164.13,18.9,,US,2016-03-13,James Wagner,469679687
6454,Male,54,1,0,Yes,Private,Rural,89.41,31,formerly smoked,US,1965-03-08,Gary Washington,422980093
49768,Female,31,0,0,Yes,Govt_job,Urban,74.4,24.3,smokes,US,1988-06-10,Raymond Runyan,223567189
52575,Female,40,0,0,Yes,Self-employed,Urban,96.6,24.5,never smoked,US,1979-07-28,David Markland,196413163
56231,Male,15,0,0,No,Private,Urban,84.35,31.8,,US,2003-10-14,Fredrick Smith,617451402
11482,Male,24,0,0,No,Private,Rural,90.67,28.4,smokes,US,1994-12-07,Kimberly Jenkins,476495434
46827,Male,80,0,1,Yes,Govt_job,Rural,65.41,32.1,,US,1939-06-08,Gerald Kish,123510612
46886,Male,37,0,0,Yes,Private,Urban,86.4,39.2,never smoked,US,1982-02-10,Charlie Heath,331545309
59392,Female,49,0,0,Yes,Private,Urban,72.01,20.3,never smoked,US,1970-03-31,Candice Hayes,956949640
53962,Female,38,0,0,Yes,Govt_job,Rural,75.82,36.5,,US,1981-07-27,James Paxton,021010648
17419,Male,48,1,0,Yes,Private,Urban,74.25,73.1,never smoked,US,1971-05-03,Diane Hernandes,929067847
3354,Female,21,0,0,No,Private,Urban,86.33,,smokes,US,1998-05-10,Tory Meyers,470775714
53207,Male,8,0,0,No,children,Rural,161.37,15.1,,US,2011-02-12,Karen Thompson,926497607
35507,Female,14,0,0,No,children,Urban,123.94,21.5,,US,2005-08-24,Andrew Dalton,089065448
71700,Female,78,1,0,Yes,Private,Rural,78.41,27.7,never smoked,US,1941-03-27,Sarah Phillips,174106535
47625,Female,57,0,1,Yes,Private,Urban,63.8,47.3,,US,1961-11-08,Jasmine Jones,022630620
43538,Female,46,0,0,Yes,Private,Rural,118.02,35.9,formerly smoked,US,1973-01-10,Jose Vazquez,119429002
16209,Female,55,0,0,Yes,Self-employed,Rural,92.35,31,smokes,US,1964-06-11,James Scott,387073990
43787,Male,9,0,0,No,children,Urban,57.08,18.7,,US,2010-08-26,Robert Stalker,526175216
20521,Female,33,0,0,No,Private,Rural,101.22,27.4,,US,1985-12-19,Albert Morrison,350442778
25277,Male,44,0,0,Yes,Private,Rural,86.54,25.7,formerly smoked,US,1975-05-25,Chase Stagg,621271666
29985,Male,0.48,0,0,No,children,Rural,91.44,19.7,,US,2019-09-05,Reba Green,957537655
35160,Female,80,0,1,Yes,Private,Urban,100.67,23.8,,US,1938-12-12,Frances Hough,646572745
36330,Female,21,0,0,No,Private,Rural,71.5,24,never smoked,US,1998-07-30,Jeffrey Salerno,138077907
63341,Male,67,0,0,Yes,Private,Urban,209.51,42.1,formerly smoked,US,1952-06-25,Tracee Ferrell,393894835
14096,Male,59,0,0,Yes,Private,Rural,108.38,30,smokes,US,1960-07-17,Todd Johnson,852853504
30711,Female,44,0,0,Yes,Private,Rural,97.96,26.3,smokes,US,1974-10-29,Esther Delgiudice,436214220
15379,Female,32,1,0,No,Govt_job,Urban,90.94,25.7,smokes,US,1987-06-28,Lorraine Troutman,871186669
36546,Female,51,1,1,Yes,Govt_job,Rural,70.55,31.5,smokes,US,1968-10-06,Nathan Brewer,544196275
64538,Female,75,1,0,No,Private,Rural,122.68,35.6,smokes,US,1944-03-12,Jason Goyette,752134566
4756,Male,56,0,0,Yes,Private,Rural,76.99,33.7,never smoked,US,1963-07-01,Wanda Hayes,433661833
62555,Female,67,0,0,Yes,Private,Urban,72.43,35.6,,US,1952-07-22,Julee Kang,019062654
31704,Female,24,0,0,No,Govt_job,Urban,84.34,24.4,,US,1994-11-24,Alma Gates,773424676
68459,Female,0.48,0,0,No,children,Urban,138.94,17.9,,US,2019-06-19,Lily Parkhurst,306420485
72850,Female,64,0,0,Yes,Private,Rural,56.16,24.7,never smoked,US,1955-08-28,Luis Snodgrass,698847841
33725,Male,41,0,0,Yes,Self-employed,Urban,105.76,30,,US,1978-03-28,Mercedes Weston,502219641
52752,Female,39,0,0,No,Private,Rural,141.4,35.5,,US,1979-12-14,Naomi Jacoby,048673054
55843,Female,10,0,0,No,children,Rural,100.9,15.4,,US,2009-02-22,Anthony Torres,534384376
63448,Male,55,0,0,Yes,Private,Rural,78.8,35.3,never smoked,US,1963-10-23,Brent Moyer,116024977
61205,Female,28,0,0,No,Private,Rural,66.33,20.1,never smoked,US,1990-12-27,Debra Guthrie,377965181
37355,Female,52,0,1,Yes,Govt_job,Rural,101.19,29.1,smokes,US,1967-08-13,Sarah Tomlinson,600604318
27154,Male,39,1,0,Yes,Govt_job,Urban,101.86,31.9,never smoked,US,1980-02-04,Chris Jones,198601088
19526,Female,37,0,0,Yes,Private,Rural,87.14,22.3,never smoked,US,1982-08-07,Billy Funderburk,537507765
43771,Male,26,0,0,Yes,Private,Rural,65.33,27.3,smokes,US,1993-04-01,Sydney Elliott,125426209
51081,Female,32,0,0,Yes,Private,Urban,61.61,44.7,,US,1987-06-22,Margaret Gilliard,980740056
13393,Female,56,0,0,Yes,Private,Urban,104.49,25.8,never smoked,US,1963-07-04,Adam Gresham,915528611
38086,Female,39,0,0,Yes,Private,Rural,71.27,33.1,never smoked,US,1980-09-03,Tamika Wolff,216951362
26265,Female,7,0,0,No,children,Urban,73.35,21.9,,US,2012-08-16,Timothy Hepner,104269161
56935,Female,1,0,0,No,children,Urban,71.54,11.9,,US,2018-01-01,Joy Pratt,805195393
39739,Male,73,0,0,No,Self-employed,Rural,199.68,26.4,never smoked,US,1946-03-03,Lillie Santos,795684062
41350,Male,62,0,0,Yes,Private,Urban,95.8,35.2,never smoked,US,1957-08-24,Salome Bowen,220933725
47488,Female,36,0,0,Yes,Private,Rural,112.03,37.8,,US,1982-11-26,Richard Berardi,511592843
63787,Male,70,1,0,Yes,Self-employed,Urban,188.84,29.6,formerly smoked,US,1949-06-08,George Tuck,325406354
3358,Female,1.88,0,0,No,children,Rural,90.16,14.4,,US,2018-04-29,Dale Mccarron,327818516
24867,Male,0.56,0,0,No,children,Rural,77.65,17.6,,US,2019-05-29,Amy Nash,167217826
22932,Female,18,0,0,No,Private,Urban,77.25,26.6,,US,2001-09-08,Mark Calo,230858832
29482,Male,56,0,0,Yes,Private,Rural,81.04,25,formerly smoked,US,1963-06-23,Vicki Mailloux,183746343
15648,Female,54,0,0,Yes,Self-employed,Rural,92.24,29.7,formerly smoked,US,1965-06-09,Jacqueline Montpas,236137049
67606,Male,66,0,0,Yes,Govt_job,Rural,106.33,22.3,smokes,US,1953-08-30,Edward Davis,026999962
69279,Female,55,0,0,Yes,Private,Urban,80.39,36.6,smokes,US,1964-05-15,Susan Pies,972625948
31765,Female,20,0,0,No,Private,Rural,67.79,22.2,never smoked,US,1999-04-28,Karen Tillotson,133723614
60598,Male,30,0,0,No,Private,Rural,173.96,37.8,never smoked,US,1989-09-26,Kirk Whitehurst,678052906
18300,Male,64,1,0,Yes,Private,Urban,216.22,35.3,formerly smoked,US,1955-03-07,Thomas Abel,328347724
19596,Male,73,1,1,Yes,Private,Rural,106.62,26.2,smokes,US,1946-03-03,Jane Basso,514628735
6853,Female,74,0,0,Yes,Private,Urban,99.91,24.4,never smoked,US,1945-04-01,Jay Jones,864187058
4339,Male,15,0,0,No,children,Rural,95.14,26.1,never smoked,US,2004-05-31,David Payne,483049109
49264,Female,75,0,0,Yes,Self-employed,Urban,98.13,21.9,never smoked,US,1944-06-04,Willie Puleo,427811641
35074,Male,44,0,0,Yes,Govt_job,Urban,218.96,37.9,,US,1975-06-16,Teresa Comstock,012377515
24566,Female,81,0,0,Yes,Private,Rural,83.37,27.3,formerly smoked,US,1938-07-01,Sydney Dorey,004649765
59605,Female,27,0,0,Yes,Private,Rural,117.76,28.5,smokes,US,1992-06-25,Diana Hogan,092000000
62377,Male,79,0,0,Yes,Self-employed,Urban,82.66,34.7,formerly smoked,US,1940-09-03,Tim Martin,572860196
36689,Female,41,0,0,Yes,Private,Urban,102.78,35.7,never smoked,US,1978-08-25,Hong Baker,648124143
49708,Female,44,0,0,Yes,Private,Urban,66.76,24.7,formerly smoked,US,1974-11-18,Jewell Martin,124042605
66610,Male,34,0,0,No,Govt_job,Rural,63.46,36.2,smokes,US,1985-08-14,Frederick Forehand,845141890
1219,Female,65,0,0,Yes,Self-employed,Urban,67.65,23.6,,US,1953-12-10,Shenna Hatcher,897746403
17233,Female,50,1,0,Yes,Private,Urban,103.79,28.7,smokes,US,1968-11-19,Patricia Halverson,584546684
66223,Female,5,0,0,No,children,Rural,173.76,17.4,,US,2014-02-09,Brian Baldwin,026014564
57806,Female,3,0,0,No,children,Urban,117.31,20.7,,US,2016-02-22,Charles Tate,318422817
3811,Male,20,0,0,No,Private,Urban,100.52,22.4,,US,1999-03-08,Ramon Robbins,394042082
22626,Male,40,0,0,Yes,Private,Urban,86.75,28.9,smokes,US,1978-11-12,Ramon Carroll,535806422
61253,Female,72,0,0,Yes,Private,Urban,99.51,32.8,,US,1947-04-10,Anthony Theriault,150911151
43797,Female,36,0,0,Yes,Private,Urban,100.74,53.4,smokes,US,1983-09-24,Diane Hall,999257002
32702,Male,57,0,0,Yes,Self-employed,Urban,68.55,26.7,,US,1962-09-27,Sandra Dewberry,304146071
26136,Female,4,0,0,No,children,Rural,75.43,32.5,,US,2015-04-04,Clarence Dowell,886623438
41318,Male,65,0,0,Yes,Self-employed,Urban,92.69,31.9,,US,1953-12-31,Michael Jackson,128834854
54634,Female,53,0,0,Yes,Private,Urban,55.13,37.4,never smoked,US,1965-12-18,Matthew Sands,703637755
33206,Female,11,0,0,No,children,Rural,83.41,20.1,,US,2008-01-07,Harvey Sotelo,172711865
56937,Male,38,0,0,No,Govt_job,Rural,65.73,25.8,never smoked,US,1981-05-14,Gloria Oneal,257355332
30496,Female,35,0,0,Yes,Private,Urban,90.02,40,never smoked,US,1984-03-24,Christina Tunstall,607023097
58958,Female,59,0,0,Yes,Govt_job,Urban,94.75,30.5,never smoked,US,1960-03-15,Mary Settle,025620126
46190,Female,23,0,0,No,Private,Rural,83.31,22.6,,US,1996-04-02,Mary Bacot,661711504
65021,Female,38,0,0,Yes,Private,Rural,72.64,25.8,formerly smoked,US,1981-09-19,Sharon Mcdaniel,275444965
52937,Female,0.88,0,0,No,children,Urban,80.91,18.8,,US,2019-03-23,Glen Arrowsmith,885447983
7352,Female,19,0,0,No,Private,Rural,84.88,28.2,never smoked,US,2000-07-29,Michael Fowler,613072360
39789,Female,30,0,0,Yes,Private,Rural,80.13,22,formerly smoked,US,1989-09-19,Danita Aiello,119686903
63724,Male,52,1,0,Yes,Private,Rural,89.76,35.1,never smoked,US,1966-10-30,Patricia Stewart,902147252
6921,Female,48,0,0,Yes,Private,Urban,177.35,34.6,smokes,US,1970-11-24,Roslyn Whittington,275395873
69212,Male,37,0,0,Yes,Private,Urban,164.03,31.1,never smoked,US,1982-05-28,Heather Powell,274815817
36806,Male,60,0,0,Yes,Self-employed,Rural,138.83,36.1,never smoked,US,1958-11-19,Marie Pierce,686207563
14738,Male,78,0,0,Yes,Self-employed,Rural,116.57,25.3,never smoked,US,1941-01-19,Matthew Ruhl,804745229
64733,Male,29,0,0,No,Private,Urban,55.15,33.2,never smoked,US,1990-10-11,Russell Bradley,632116015
7790,Female,50,0,0,Yes,Govt_job,Urban,198.88,50,,US,1969-08-12,Adrian Munez,403145948
23785,Female,21,0,0,No,Private,Rural,103.98,27,never smoked,US,1997-10-26,Cornelius Smith,285015597
9642,Male,68,0,0,Yes,Self-employed,Urban,83.52,,formerly smoked,US,1951-04-16,Jerome Pfeil,467543922
58934,Female,8,0,0,No,children,Rural,82.93,21.1,,US,2011-01-09,Richard Lee,755232355
13458,Female,74,1,0,Yes,Private,Urban,249.58,32.4,formerly smoked,US,1945-06-20,Joyce Mccaleb,345775443
11071,Female,31,0,0,Yes,Private,Urban,90.47,44.8,never smoked,US,1987-11-13,Sara Epperson,421374475
10737,Male,77,0,0,Yes,Govt_job,Urban,205.02,43.2,formerly smoked,US,1941-11-21,Kevin Raya,566673251
30481,Male,51,0,0,Yes,Private,Urban,86.53,21.9,smokes,US,1967-12-08,Michael Swilley,448792233
